brand_id,model_id,vin_no,cc,year,type,series,product_code,length,top,bottom,spring,piston,shaft,outer_tube,preload,rebound,compression,length_adjust,hydraulic,emulsion,piggy_black,on_hose,free_piston,dtg
85,FORTUNER,"KUN51 , TGN51",,2007,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,FORTUNER,"KUN51 , TGN51",,2008,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,FORTUNER,"KUN51 , TGN51",,2009,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,FORTUNER,"KUN51 , TGN51",,2010,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,FORTUNER,"KUN51 , TGN51",,2011,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,FORTUNER,"KUN51 , TGN51",,2012,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,FORTUNER,"KUN51 , TGN51",,2013,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,FORTUNER,"KUN51 , TGN51",,2014,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,FORTUNER,"KUN51 , TGN51",,2015,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,FORTUNER,"KUN51 , TGN51",,2006,DTG PLUS7  Rear,3020,RB3020-555C-01-07,555,STRUT M10x1.25,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,FORTUNER,"KUN51 , TGN51",,2007,DTG PLUS7  Rear,3020,RB3020-555C-01-07,555,STRUT M10x1.25,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,FORTUNER,"KUN51 , TGN51",,2008,DTG PLUS7  Rear,3020,RB3020-555C-01-07,555,STRUT M10x1.25,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,FORTUNER,"KUN51 , TGN51",,2009,DTG PLUS7  Rear,3020,RB3020-555C-01-07,555,STRUT M10x1.25,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,FORTUNER,"KUN51 , TGN51",,2010,DTG PLUS7  Rear,3020,RB3020-555C-01-07,555,STRUT M10x1.25,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,FORTUNER,"KUN51 , TGN51",,2011,DTG PLUS7  Rear,3020,RB3020-555C-01-07,555,STRUT M10x1.25,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,FORTUNER,"KUN51 , TGN51",,2012,DTG PLUS7  Rear,3020,RB3020-555C-01-07,555,STRUT M10x1.25,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,FORTUNER,"KUN51 , TGN51",,2013,DTG PLUS7  Rear,3020,RB3020-555C-01-07,555,STRUT M10x1.25,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,FORTUNER,"KUN51 , TGN51",,2014,DTG PLUS7  Rear,3020,RB3020-555C-01-07,555,STRUT M10x1.25,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,FORTUNER,"KUN51 , TGN51",,2015,DTG PLUS7  Rear,3020,RB3020-555C-01-07,555,STRUT M10x1.25,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,PRERUNNER ,KUN36R,,2006,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,PRERUNNER ,KUN36R,,2007,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,PRERUNNER ,KUN36R,,2008,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,PRERUNNER ,KUN36R,,2009,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,PRERUNNER ,KUN36R,,2010,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,PRERUNNER ,KUN36R,,2011,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,PRERUNNER ,KUN36R,,2012,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,PRERUNNER ,KUN36R,,2013,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,PRERUNNER ,KUN36R,,2014,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,PRERUNNER ,KUN36R,,2015,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,PRERUNNER ,KUN36R,,2006,DTG PLUS 7 Rear,3020,RB3020-565C-01-07,565,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,PRERUNNER ,KUN36R,,2007,DTG PLUS 7 Rear,3020,RB3020-565C-01-07,565,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,PRERUNNER ,KUN36R,,2008,DTG PLUS 7 Rear,3020,RB3020-565C-01-07,565,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,PRERUNNER ,KUN36R,,2009,DTG PLUS 7 Rear,3020,RB3020-565C-01-07,565,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,PRERUNNER ,KUN36R,,2010,DTG PLUS 7 Rear,3020,RB3020-565C-01-07,565,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,PRERUNNER ,KUN36R,,2011,DTG PLUS 7 Rear,3020,RB3020-565C-01-07,565,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,PRERUNNER ,KUN36R,,2012,DTG PLUS 7 Rear,3020,RB3020-565C-01-07,565,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,PRERUNNER ,KUN36R,,2013,DTG PLUS 7 Rear,3020,RB3020-565C-01-07,565,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,PRERUNNER ,KUN36R,,2014,DTG PLUS 7 Rear,3020,RB3020-565C-01-07,565,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,PRERUNNER ,KUN36R,,2015,DTG PLUS 7 Rear,3020,RB3020-565C-01-07,565,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x4,KUN26R,,2006,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x4,KUN26R,,2007,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x4,KUN26R,,2008,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x4,KUN26R,,2009,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x4,KUN26R,,2010,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x4,KUN26R,,2011,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x4,KUN26R,,2012,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x4,KUN26R,,2013,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x4,KUN26R,,2014,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x4,KUN26R,,2015,DTG PLUS 7 Front,3020,FB3020-550C-02-07,550,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x4,KUN26R,,2006,DTG PLUS 7 Rear,3020,RB3020-565C-01-07,565,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x4,KUN26R,,2007,DTG PLUS 7 Rear,3020,RB3020-565C-01-07,565,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x4,KUN26R,,2008,DTG PLUS 7 Rear,3020,RB3020-565C-01-07,565,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x4,KUN26R,,2009,DTG PLUS 7 Rear,3020,RB3020-565C-01-07,565,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x4,KUN26R,,2010,DTG PLUS 7 Rear,3020,RB3020-565C-01-07,565,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x4,KUN26R,,2011,DTG PLUS 7 Rear,3020,RB3020-565C-01-07,565,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x4,KUN26R,,2012,DTG PLUS 7 Rear,3020,RB3020-565C-01-07,565,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x4,KUN26R,,2013,DTG PLUS 7 Rear,3020,RB3020-565C-01-07,565,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x4,KUN26R,,2014,DTG PLUS 7 Rear,3020,RB3020-565C-01-07,565,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x4,KUN26R,,2015,DTG PLUS 7 Rear,3020,RB3020-565C-01-07,565,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x2,"KUN16R , TGN16",,2006,DTG  PLUS 7 Front,3020,FB3020-420C-01-07,420,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x2,"KUN16R , TGN16",,2007,DTG  PLUS 7 Front,3020,FB3020-420C-01-07,420,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x2,"KUN16R , TGN16",,2008,DTG  PLUS 7 Front,3020,FB3020-420C-01-07,420,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x2,"KUN16R , TGN16",,2009,DTG  PLUS 7 Front,3020,FB3020-420C-01-07,420,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x2,"KUN16R , TGN16",,2010,DTG  PLUS 7 Front,3020,FB3020-420C-01-07,420,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x2,"KUN16R , TGN16",,2011,DTG  PLUS 7 Front,3020,FB3020-420C-01-07,420,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x2,"KUN16R , TGN16",,2012,DTG  PLUS 7 Front,3020,FB3020-420C-01-07,420,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x2,"KUN16R , TGN16",,2013,DTG  PLUS 7 Front,3020,FB3020-420C-01-07,420,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x2,"KUN16R , TGN16",,2014,DTG  PLUS 7 Front,3020,FB3020-420C-01-07,420,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x2,"KUN16R , TGN16",,2015,DTG  PLUS 7 Front,3020,FB3020-420C-01-07,420,STRUT M12x1.25,14x39,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x2,"KUN16R , TGN16",,2006,DTG  PLUS 7  Rear,3020,RB3020-550C-01-07,550,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x2,"KUN16R , TGN16",,2007,DTG  PLUS 7  Rear,3020,RB3020-550C-01-07,550,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x2,"KUN16R , TGN16",,2008,DTG  PLUS 7  Rear,3020,RB3020-550C-01-07,550,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x2,"KUN16R , TGN16",,2009,DTG  PLUS 7  Rear,3020,RB3020-550C-01-07,550,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x2,"KUN16R , TGN16",,2010,DTG  PLUS 7  Rear,3020,RB3020-550C-01-07,550,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x2,"KUN16R , TGN16",,2011,DTG  PLUS 7  Rear,3020,RB3020-550C-01-07,550,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x2,"KUN16R , TGN16",,2012,DTG  PLUS 7  Rear,3020,RB3020-550C-01-07,550,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x2,"KUN16R , TGN16",,2013,DTG  PLUS 7  Rear,3020,RB3020-550C-01-07,550,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x2,"KUN16R , TGN16",,2014,DTG  PLUS 7  Rear,3020,RB3020-550C-01-07,550,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,VIGO 4x2,"KUN16R , TGN16",,2015,DTG  PLUS 7  Rear,3020,RB3020-550C-01-07,550,19x40,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,COMMUTER,"KDH222R , TRH213R",,2006,DTG PLUS 7 Front,3020,FB3020-370C-02-07,370,STRUT M10x1.25,12x32,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,COMMUTER,"KDH222R , TRH213R",,2007,DTG PLUS 7 Front,3020,FB3020-370C-02-07,370,STRUT M10x1.25,12x32,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,COMMUTER,"KDH222R , TRH213R",,2008,DTG PLUS 7 Front,3020,FB3020-370C-02-07,370,STRUT M10x1.25,12x32,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,COMMUTER,"KDH222R , TRH213R",,2009,DTG PLUS 7 Front,3020,FB3020-370C-02-07,370,STRUT M10x1.25,12x32,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,COMMUTER,"KDH222R , TRH213R",,2010,DTG PLUS 7 Front,3020,FB3020-370C-02-07,370,STRUT M10x1.25,12x32,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,COMMUTER,"KDH222R , TRH213R",,2011,DTG PLUS 7 Front,3020,FB3020-370C-02-07,370,STRUT M10x1.25,12x32,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,COMMUTER,"KDH222R , TRH213R",,2012,DTG PLUS 7 Front,3020,FB3020-370C-02-07,370,STRUT M10x1.25,12x32,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,COMMUTER,"KDH222R , TRH213R",,2013,DTG PLUS 7 Front,3020,FB3020-370C-02-07,370,STRUT M10x1.25,12x32,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,COMMUTER,"KDH222R , TRH213R",,2014,DTG PLUS 7 Front,3020,FB3020-370C-02-07,370,STRUT M10x1.25,12x32,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,COMMUTER,"KDH222R , TRH213R",,2015,DTG PLUS 7 Front,3020,FB3020-370C-02-07,370,STRUT M10x1.25,12x32,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,COMMUTER,"KDH222R , TRH213R",,2006,DTG PLUS 7 Rear,3020,RB3020-560C-01-07,560,16x36,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,COMMUTER,"KDH222R , TRH213R",,2007,DTG PLUS 7 Rear,3020,RB3020-560C-01-07,560,16x36,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,COMMUTER,"KDH222R , TRH213R",,2008,DTG PLUS 7 Rear,3020,RB3020-560C-01-07,560,16x36,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,COMMUTER,"KDH222R , TRH213R",,2009,DTG PLUS 7 Rear,3020,RB3020-560C-01-07,560,16x36,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,COMMUTER,"KDH222R , TRH213R",,2010,DTG PLUS 7 Rear,3020,RB3020-560C-01-07,560,16x36,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,COMMUTER,"KDH222R , TRH213R",,2011,DTG PLUS 7 Rear,3020,RB3020-560C-01-07,560,16x36,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,COMMUTER,"KDH222R , TRH213R",,2012,DTG PLUS 7 Rear,3020,RB3020-560C-01-07,560,16x36,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,COMMUTER,"KDH222R , TRH213R",,2013,DTG PLUS 7 Rear,3020,RB3020-560C-01-07,560,16x36,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,COMMUTER,"KDH222R , TRH213R",,2014,DTG PLUS 7 Rear,3020,RB3020-560C-01-07,560,16x36,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
85,COMMUTER,"KDH222R , TRH213R",,2015,DTG PLUS 7 Rear,3020,RB3020-560C-01-07,560,16x36,19x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
81,NEW RANGER Hi-rider Wildtrak,T6,2.2L,2013,DTG PLUS 7  Front,3020,FB3020-500C-01-07,500,STRUT M12x1.25,16x38,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
81,NEW RANGER Hi-rider Wildtrak,T6,2.2L,2014,DTG PLUS 7  Front,3020,FB3020-500C-01-07,500,STRUT M12x1.25,16x38,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
81,NEW RANGER Hi-rider Wildtrak,T6,2.2L,2015,DTG PLUS 7  Front,3020,FB3020-500C-01-07,500,STRUT M12x1.25,16x38,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
81,NEW RANGER Hi-rider Wildtrak,T6,2.2L,2013,DTG PLUS 7 Rear,3020,RB3020-620C-01-07,620,19x40,12x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
81,NEW RANGER Hi-rider Wildtrak,T6,2.2L,2014,DTG PLUS 7 Rear,3020,RB3020-620C-01-07,620,19x40,12x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
81,NEW RANGER Hi-rider Wildtrak,T6,2.2L,2015,DTG PLUS 7 Rear,3020,RB3020-620C-01-07,620,19x40,12x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
81,NEW RANGER 4x4 Wildtrack  ,T6,2.2L,2012,DTG PLUS 7  Front,3020,FB3020-500C-01-07,500,STRUT M12x1.25,16x38,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
81,NEW RANGER 4x4 Wildtrack  ,T6,2.2L,2013,DTG PLUS 7  Front,3020,FB3020-500C-01-07,500,STRUT M12x1.25,16x38,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
81,NEW RANGER 4x4 Wildtrack  ,T6,2.2L,2014,DTG PLUS 7  Front,3020,FB3020-500C-01-07,500,STRUT M12x1.25,16x38,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
81,NEW RANGER 4x4 Wildtrack  ,T6,2.2L,2015,DTG PLUS 7  Front,3020,FB3020-500C-01-07,500,STRUT M12x1.25,16x38,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
81,NEW RANGER 4x4 Wildtrack  ,T6,2.2L,2012,DTG PLUS 7 Rear,3020,RB3020-620C-01-07,620,19x40,12x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
81,NEW RANGER 4x4 Wildtrack  ,T6,2.2L,2013,DTG PLUS 7 Rear,3020,RB3020-620C-01-07,620,19x40,12x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
81,NEW RANGER 4x4 Wildtrack  ,T6,2.2L,2014,DTG PLUS 7 Rear,3020,RB3020-620C-01-07,620,19x40,12x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
81,NEW RANGER 4x4 Wildtrack  ,T6,2.2L,2015,DTG PLUS 7 Rear,3020,RB3020-620C-01-07,620,19x40,12x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
83,NEW BT50 PRO HI-racer,MM8-UP,2.2,2012,DTG PLUS 7  Front,3020,FB3020-500C-01-07,500,STRUT M12x1.25,16x38,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
83,NEW BT50 PRO HI-racer,MM8-UP,2.2,2013,DTG PLUS 7  Front,3020,FB3020-500C-01-07,500,STRUT M12x1.25,16x38,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
83,NEW BT50 PRO HI-racer,MM8-UP,2.2,2014,DTG PLUS 7  Front,3020,FB3020-500C-01-07,500,STRUT M12x1.25,16x38,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
83,NEW BT50 PRO HI-racer,MM8-UP,2.2,2015,DTG PLUS 7  Front,3020,FB3020-500C-01-07,500,STRUT M12x1.25,16x38,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
83,NEW BT50 PRO HI-racer,MM8-UP,2.2,2012,DTG PLUS 7 Rear,3020,RB3020-620C-01-07,620,19x40,12x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
83,NEW BT50 PRO HI-racer,MM8-UP,2.2,2013,DTG PLUS 7 Rear,3020,RB3020-620C-01-07,620,19x40,12x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
83,NEW BT50 PRO HI-racer,MM8-UP,2.2,2014,DTG PLUS 7 Rear,3020,RB3020-620C-01-07,620,19x40,12x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
83,NEW BT50 PRO HI-racer,MM8-UP,2.2,2015,DTG PLUS 7 Rear,3020,RB3020-620C-01-07,620,19x40,12x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
83,NEW BT50 PRO 4x4 Hi-racer,MM8-UP,2.2/3.2,2012,DTG PLUS 7  Front,3020,FB3020-500C-01-07,500,STRUT M12x1.25,16x38,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
83,NEW BT50 PRO 4x4 Hi-racer,MM8-UP,2.2/3.2,2013,DTG PLUS 7  Front,3020,FB3020-500C-01-07,500,STRUT M12x1.25,16x38,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
83,NEW BT50 PRO 4x4 Hi-racer,MM8-UP,2.2/3.2,2014,DTG PLUS 7  Front,3020,FB3020-500C-01-07,500,STRUT M12x1.25,16x38,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
83,NEW BT50 PRO 4x4 Hi-racer,MM8-UP,2.2/3.2,2015,DTG PLUS 7  Front,3020,FB3020-500C-01-07,500,STRUT M12x1.25,16x38,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
83,NEW BT50 PRO 4x4 Hi-racer,MM8-UP,2.2/3.2,2012,DTG PLUS 7 Rear,3020,RB3020-620C-01-07,620,19x40,12x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
83,NEW BT50 PRO 4x4 Hi-racer,MM8-UP,2.2/3.2,2013,DTG PLUS 7 Rear,3020,RB3020-620C-01-07,620,19x40,12x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
83,NEW BT50 PRO 4x4 Hi-racer,MM8-UP,2.2/3.2,2014,DTG PLUS 7 Rear,3020,RB3020-620C-01-07,620,19x40,12x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
83,NEW BT50 PRO 4x4 Hi-racer,MM8-UP,2.2/3.2,2015,DTG PLUS 7 Rear,3020,RB3020-620C-01-07,620,19x40,12x40,-,30,20,45x50,-,-,7CLICK,-,-,-,-,-,-,Y
