brand,cc,model,ref_no,vehicle_type,abe1,year,type,product_code,abe_shock,length,top,bottom ,spring,piston,shaft,preload,rebound,compression,length_adjus,hydraulic,emulsion,piggy_back,on_hose,free_piston,dtg
2,125,RS 125  ,MP,1,ABE,2002,MS,ME302-280T-06,ABE,280,10X35,F.26X8,46-130-110,30,12,T,,,,,Y,,,,
2,125,RS 125  ,,1,ABE,2003,MS,ME302-310T-15,ABE,310,10x22 H+20,10x19 ,46-60-90-145,30,12,T,,,,,Y,,,,
2,125,RS 125  ,,1,ABE,2004,MS,ME302-310T-15,ABE,310,10x22 H+20,10x19 ,46-60-90-145,30,12,T,,,,,Y,,,,
2,125,RS 125  ,,1,ABE,2005,MS,ME302-310T-15,ABE,310,10x22 H+20,10x19 ,46-60-90-145,30,12,T,,,,,Y,,,,
2,250,RS 250 Race Replica ,LD/LD01,1,ABE,1995,MS,MZ366-315TR-09,ABE,315,10x30,F.30x10,46-60-90-145,36,16,T,Y,,,,Y,,,,
2,250,RS 250  GP,,1,,1998,MS,MZ366-310TRL-03,-,310-320,10x30,F.26xM10,46-60-90-145,36,16,T,Y,,Y,,Y,,,,
2,1000,RSV 4 R     (FOR RACING),RK,1,,2009,MS,MG506-315TRWL-49I,,310-320,10X22+5,10x36 ,60-95-175,50,16,T,Y,W,Y,,,Y,,,
2,1000,RSV 4 R     (FOR RACING),RK,1,,2010,MS,MG506-315TRWL-49I,,310-320,10X22+5,10x36 ,60-95-175,50,16,T,Y,W,Y,,,Y,,,
2,1000,RSV 4 R     (FOR RACING),RK,1,,2011,MS,MG506-315TRWL-49I,,310-320,10X22+5,10x36 ,60-95-175,50,16,T,Y,W,Y,,,Y,,,
2,1000,RSV 4 R     (FOR RACING),RK,1,,2012,MS,MG506-315TRWL-49I,,310-320,10X22+5,10x36 ,60-95-175,50,16,T,Y,W,Y,,,Y,,,
2,1000,RSV 4 R     (FOR RACING),RK,1,,2013,MS,MG506-315TRWL-49I,,310-320,10X22+5,10x36 ,60-95-175,50,16,T,Y,W,Y,,,Y,,,
2,1000,RSV 4 R     (FOR RACING),RK,1,,2014,MS,MG506-315TRWL-49I,,310-320,10X22+5,10x36 ,60-95-175,50,16,T,Y,W,Y,,,Y,,,
2,1000,RSV 4 R     (FOR RACING),RK,1,,2015,MS,MG506-315TRWL-49I,,310-320,10X22+5,10x36 ,60-95-175,50,16,T,Y,W,Y,,,Y,,,
2,1000,RSV 4 R     (FOR RACING),RK,1,,2016,MS,MG506-315TRWL-49I,,310-320,10X22+5,10x36 ,60-95-175,50,16,T,Y,W,Y,,,Y,,,
2,1000,RSV 1000 Mille  ,PR,1,ABE,1998,MS,MZ506-325TRL-04,ABE,325-335,10x30,10x40 ,60-180-150,50,16,T,Y,,Y,,Y,,,,
2,1000,RSV 1000 Mille  ,PR,1,ABE,1999,MS,MZ506-325TRL-04,ABE,325-335,10x30,10x40 ,60-180-150,50,16,T,Y,,Y,,Y,,,,
2,1000,RSV 1000 Mille  ,PR,1,ABE,2000,MS,MZ506-325TRL-04,ABE,325-335,10x30,10x40 ,60-180-150,50,16,T,Y,,Y,,Y,,,,
2,1000,RSV 1000 Mille  ,PR,1,ABE,2001,MS,MZ506-325TRL-04,ABE,325-335,10x30,10x40 ,60-180-150,50,16,T,Y,,Y,,Y,,,,
2,1000,RSV 1000 Mille  ,PR,1,ABE,2002,MS,MZ506-325TRL-04,ABE,325-335,10x30,10x40 ,60-180-150,50,16,T,Y,,Y,,Y,,,,
2,1000,RSV 1000 Mille  ,PR,1,ABE,2003,MS,MZ506-325TRL-04,ABE,325-335,10x30,10x40 ,60-180-150,50,16,T,Y,,Y,,Y,,,,
2,1000,RSV 1000 Mille / R,RP,1,ABE,2001,MS,MZ506-315TRL-27,ABE,315-325,10x29,10x40,60-100-150,50,16,T,Y,,Y,,Y,,,,
2,1000,RSV 1000 Mille / R,RP,1,ABE,2002,MS,MZ506-315TRL-27,ABE,315-325,10x29,10x40,60-100-150,50,16,T,Y,,Y,,Y,,,,
2,1000,RSV 1000 Mille / R,RP,1,ABE,2003,MS,MZ506-315TRL-27,ABE,315-325,10x29,10x40,60-100-150,50,16,T,Y,,Y,,Y,,,,
2,1000,RSV 1000 Mille / R,RP,1,ABE,2004,MS,MZ506-315TRL-27,ABE,315-325,10x29,10x40,60-100-150,50,16,T,Y,,Y,,Y,,,,
2,750,SL 750 / SHIVER  750,,1,,2008,MS,MZ506-310TR-34,-,310,10X23,10X23,60-150-150,50,16,T,Y,,,,Y,,,,
2,750,SL 750 / SHIVER  750,,1,,2009,MS,MZ506-310TR-34,-,310,10X23,10X23,60-150-150,50,16,T,Y,,,,Y,,,,
2,750,SL 750 / SHIVER  750,,1,,2010,MS,MZ506-310TR-34,-,310,10X23,10X23,60-150-150,50,16,T,Y,,,,Y,,,,
2,750,SL 750 / SHIVER  750,,1,,2011,MS,MZ506-310TR-34,-,310,10X23,10X23,60-150-150,50,16,T,Y,,,,Y,,,,
2,750,SL 750 / SHIVER  750,,1,,2012,MS,MZ506-310TR-34,-,310,10X23,10X23,60-150-150,50,16,T,Y,,,,Y,,,,
2,1000,SL 1000 Falco ,PA,1,ABE,2000,MS,MZ506-320TRL-18,ABE,320-330,10x30,10x40,60-150-150,50,16,T,Y,,Y,,Y,,,,
2,1000,SL 1000 Falco ,PA,1,ABE,2001,MS,MZ506-320TRL-18,ABE,320-330,10x30,10x40,60-150-150,50,16,T,Y,,Y,,Y,,,,
2,1000,SL 1000 Falco ,PA,1,ABE,2002,MS,MZ506-320TRL-18,ABE,320-330,10x30,10x40,60-150-150,50,16,T,Y,,Y,,Y,,,,
2,1000,SL 1000 Falco ,PA,1,ABE,2003,MS,MZ506-320TRL-18,ABE,320-330,10x30,10x40,60-150-150,50,16,T,Y,,Y,,Y,,,,
2,1000,SL 1000 Falco ,PA,1,ABE,2004,MS,MZ506-320TRL-18,ABE,320-330,10x30,10x40,60-150-150,50,16,T,Y,,Y,,Y,,,,
2,1000,SL 1000 Falco ,PA,1,ABE,2005,MS,MZ506-320TRL-18,ABE,320-330,10x30,10x40,60-150-150,50,16,T,Y,,Y,,Y,,,,
2,50,RS-50,,1,,2012,MS,ME302-290T-27,-,290,10X25,10X25,46-100-150,30,12,T,,,,,Y,,,,
2,50,RS-50,,1,,2013,MS,ME302-290T-27,-,290,10X25,10X25,46-100-150,30,12,T,,,,,Y,,,,
2,50,RS-50,,1,,2014,MS,ME302-290T-27,-,290,10X25,10X25,46-100-150,30,12,T,,,,,Y,,,,
2,50,RS-50,,1,,2015,MS,ME302-290T-27,-,290,10X25,10X25,46-100-150,30,12,T,,,,,Y,,,,
2,50,RS-50,,1,,2016,MS,ME302-290T-27,-,290,10X25,10X25,46-100-150,30,12,T,,,,,Y,,,,
3,250,250 2C,"AB,BE/1",1,,1972,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,250 2C,"AB,BE/1",1,,1973,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,250 2C,"AB,BE/1",1,,1974,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,250 2C,"AB,BE/1",1,,1975,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,250 2C,"AB,BE/1",1,,1976,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,250 2C,"AB,BE/1",1,,1977,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,250 2C,"AB,BE/1",1,,1978,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,250 2C,"AB,BE/1",1,,1979,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,250 2C,"AB,BE/1",1,,1980,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,250 2C,"AB,BE/1",1,,1981,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,250 Quattro ,,1,,1978,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,250 Quattro ,,1,,1979,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,250 Quattro ,,1,,1980,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,250 Quattro ,,1,,1981,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,250 Quattro ,,1,,1982,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,250 Quattro ,,1,,1983,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,250 Quattro ,,1,,1984,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,254 Quattro,,1,,1978,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,254 Quattro,,1,,1979,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,254 Quattro,,1,,1980,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,254 Quattro,,1,,1981,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,254 Quattro,,1,,1982,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,254 Quattro,,1,,1983,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,250,254 Quattro,,1,,1984,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,350,350 RS,,1,,1978,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,350,350 RS,,1,,1979,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,350,350 RS,,1,,1980,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,350,350 RS,,1,,1981,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,350,350 Quattro,,1,,1979,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,350,350 Quattro,,1,,1980,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,350,350 Quattro,,1,,1981,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,350,350 Quattro,,1,,1982,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,350,350 Quattro,,1,,1983,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,350,350 Quattro,,1,,1984,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,350,350 Quattro,,1,,1985,TS,RD220-320P-19,-,320,10x20,10x20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,350,350/ RS,,1,,1979,TS,RD222-330P-34,-,330,10X20,10X20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,350,350/ RS,,1,,1980,TS,RD222-330P-34,-,330,10X20,10X20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,350,350/ RS,,1,,1981,TS,RD222-330P-34,-,330,10X20,10X20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,350,350/ RS,,1,,1982,TS,RD222-330P-34,-,330,10X20,10X20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,350,350/ RS,,1,,1983,TS,RD222-330P-34,-,330,10X20,10X20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,350,350/ RS,,1,,1984,TS,RD222-330P-34,-,330,10X20,10X20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,350,350/ RS,,1,,1985,TS,RD222-330P-34,-,330,10X20,10X20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,350,354,,1,,1979,TS,RD222-330P-34,-,330,10X20,10X20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,500,500 LS,,1,ABE,1980,TS,RD222-330P-34,ABE,330,10X20,10X20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,500,500 LS,,1,ABE,1981,TS,RD222-330P-34,ABE,330,10X20,10X20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,500,500 LS,,1,ABE,1982,TS,RD222-330P-34,ABE,330,10X20,10X20,38/40-13-18-200,22,10,P,,,,Y,,,,,
3,500,504 / Sport,,1,ABE,1980,TS,RD222-330P-10,ABE,330,12x24,12x24,46-17-25-200,22,12,P,,,,Y,,,,,
3,500,504 / Sport,,1,ABE,1981,TS,RD222-330P-10,ABE,330,12x24,12x24,46-17-25-200,22,12,P,,,,Y,,,,,
3,500,504 / Sport,,1,ABE,1982,TS,RD222-330P-10,ABE,330,12x24,12x24,46-17-25-200,22,12,P,,,,Y,,,,,
3,500,504 / Sport,,1,ABE,1983,TS,RD222-330P-10,ABE,330,12x24,12x24,46-17-25-200,22,12,P,,,,Y,,,,,
3,650,650 Tornado S,,1,ABE,1972,TS,RD222-320P-04,ABE,320,12x24,12x24,46-20-30-200,22,12,P,,,,Y,,,,,
3,650,650 Tornado S,,1,ABE,1973,TS,RD222-320P-04,ABE,320,12x24,12x24,46-20-30-200,22,12,P,,,,Y,,,,,
3,650,650 Tornado S,,1,ABE,1974,TS,RD222-320P-04,ABE,320,12x24,12x24,46-20-30-200,22,12,P,,,,Y,,,,,
3,650,650 Tornado S,,1,ABE,1975,TS,RD222-320P-04,ABE,320,12x24,12x24,46-20-30-200,22,12,P,,,,Y,,,,,
3,650,650 Tornado S,,1,ABE,1976,TS,RD222-320P-04,ABE,320,12x24,12x24,46-20-30-200,22,12,P,,,,Y,,,,,
3,600,654 Quattro,,1,ABE,1977,TS,RD222-320P-04,ABE,320,12x24,12x24,46-20-30-200,22,12,P,,,,Y,,,,,
3,600,654 Quattro,,1,ABE,1978,TS,RD222-320P-04,ABE,320,12x24,12x24,46-20-30-200,22,12,P,,,,Y,,,,,
3,600,654 Quattro,,1,ABE,1979,TS,RD222-320P-04,ABE,320,12x24,12x24,46-20-30-200,22,12,P,,,,Y,,,,,
3,600,654 / Sport,,1,ABE,1980,TS,RD222-330P-10,ABE,330,12x24,12x24,46-17-25-200,22,12,P,,,,Y,,,,,
3,600,654 / Sport,,1,ABE,1981,TS,RD222-330P-10,ABE,330,12x24,12x24,46-17-25-200,22,12,P,,,,Y,,,,,
3,600,654 / Sport,,1,ABE,1982,TS,RD222-330P-10,ABE,330,12x24,12x24,46-17-25-200,22,12,P,,,,Y,,,,,
3,600,654 / Sport,,1,ABE,1983,TS,RD222-330P-10,ABE,330,12x24,12x24,46-17-25-200,22,12,P,,,,Y,,,,,
3,600,654 / Sport,,1,ABE,1984,TS,RD222-330P-10,ABE,330,12x24,12x24,46-17-25-200,22,12,P,,,,Y,,,,,
3,600,654 / Sport,,1,ABE,1985,TS,RD222-330P-10,ABE,330,12x24,12x24,46-17-25-200,22,12,P,,,,Y,,,,,
3,600,654 T,,1,ABE,1985,TS,RD222-330P-10,ABE,330,12x24,12x24,46-17-25-200,22,12,P,,,,Y,,,,,
3,600,654 T,,1,ABE,1986,TS,RD222-330P-10,ABE,330,12x24,12x24,46-17-25-200,22,12,P,,,,Y,,,,,
3,750,750 Sei,,1,ABE,1974,TS,RD222-320P-04,ABE,320,12x24,12x24,46-20-30-200,22,12,P,,,,Y,,,,,
3,750,750 Sei,,1,ABE,1975,TS,RD222-320P-04,ABE,320,12x24,12x24,46-20-30-200,22,12,P,,,,Y,,,,,
3,750,750 Sei,,1,ABE,1976,TS,RD222-320P-04,ABE,320,12x24,12x24,46-20-30-200,22,12,P,,,,Y,,,,,
3,750,750 Sei,,1,ABE,1977,TS,RD222-320P-04,ABE,320,12x24,12x24,46-20-30-200,22,12,P,,,,Y,,,,,
3,750,750 Sei,,1,ABE,1978,TS,RD222-320P-04,ABE,320,12x24,12x24,46-20-30-200,22,12,P,,,,Y,,,,,
3,750,750 Sei,,1,ABE,1979,TS,RD222-320P-04,ABE,320,12x24,12x24,46-20-30-200,22,12,P,,,,Y,,,,,
3,900,900 Sei,,1,ABE,1978,TS,RD222-330P-01,ABE,330,12x20,12x20,46-20-30-200,22,12,P,,,,Y,,,,,
3,900,900 Sei,,1,ABE,1979,TS,RD222-330P-01,ABE,330,12x20,12x20,46-20-30-200,22,12,P,,,,Y,,,,,
3,900,900 Sei,,1,ABE,1980,TS,RD222-330P-01,ABE,330,12x20,12x20,46-20-30-200,22,12,P,,,,Y,,,,,
3,900,900 Sei,,1,ABE,1981,TS,RD222-330P-01,ABE,330,12x20,12x20,46-20-30-200,22,12,P,,,,Y,,,,,
3,900,900 Sei,,1,ABE,1982,TS,RD222-330P-01,ABE,330,12x20,12x20,46-20-30-200,22,12,P,,,,Y,,,,,
3,900,900 Sei,,1,ABE,1983,TS,RD222-330P-01,ABE,330,12x20,12x20,46-20-30-200,22,12,P,,,,Y,,,,,
3,900,900 Sei,,1,ABE,1984,TS,RD222-330P-01,ABE,330,12x20,12x20,46-20-30-200,22,12,P,,,,Y,,,,,
3,900,900 Sei,,1,ABE,1985,TS,RD222-330P-01,ABE,330,12x20,12x20,46-20-30-200,22,12,P,,,,Y,,,,,
3,900,900 Sei,,1,ABE,1986,TS,RD222-330P-01,ABE,330,12x20,12x20,46-20-30-200,22,12,P,,,,Y,,,,,
3,900,900 Sei,,1,ABE,1987,TS,RD222-330P-01,ABE,330,12x20,12x20,46-20-30-200,22,12,P,,,,Y,,,,,
3,900,900 Sei,,1,ABE,1988,TS,RD222-330P-01,ABE,330,12x20,12x20,46-20-30-200,22,12,P,,,,Y,,,,,
3,900,900 Sei,,1,ABE,1989,TS,RD222-330P-01,ABE,330,12x20,12x20,46-20-30-200,22,12,P,,,,Y,,,,,
4,650,F 650 (Funduro),BMW 169,1,ABE,1993,MS,MZ506-315TRL-07,ABE,315-325,10x30 H.80,F. 26x10,60-200-150,50,16,T,Y,,Y,,Y,,,,
4,650,F 650 (Funduro),BMW 169,1,ABE,1994,MS,MZ506-315TRL-07,ABE,315-325,10x30 H.80,F. 26x10,60-200-150,50,16,T,Y,,Y,,Y,,,,
4,650,F 650 (Funduro),BMW 169,1,ABE,1995,MS,MZ506-315TRL-07,ABE,315-325,10x30 H.80,F. 26x10,60-200-150,50,16,T,Y,,Y,,Y,,,,
4,650,F 650 (Funduro),BMW 169,1,ABE,1996,MS,MZ506-315TRL-07,ABE,315-325,10x30 H.80,F. 26x10,60-200-150,50,16,T,Y,,Y,,Y,,,,
4,650,F 650 (Funduro),BMW 169,1,ABE,1997,MS,MZ506-315TRL-07,ABE,315-325,10x30 H.80,F. 26x10,60-200-150,50,16,T,Y,,Y,,Y,,,,
4,650,F 650 (Funduro),BMW 169,1,ABE,1998,MS,MZ506-315TRL-07,ABE,315-325,10x30 H.80,F. 26x10,60-200-150,50,16,T,Y,,Y,,Y,,,,
4,650,F 650 (Funduro),BMW 169,1,ABE,1999,MS,MZ506-315TRL-07,ABE,315-325,10x30 H.80,F. 26x10,60-200-150,50,16,T,Y,,Y,,Y,,,,
4,650,F 650 (Funduro),BMW 169,1,ABE,2000,MS,MZ506-315TRL-07,ABE,315-325,10x30 H.80,F. 26x10,60-200-150,50,16,T,Y,,Y,,Y,,,,
4,650,F 650 CS Scarver,K14,1,ABE,2002,MS,MZ506-305TR-18,ABE,305,10x30,F.26x10,60-180-150,50,16,T,Y,,,,Y,,,,
4,650,F 650 CS Scarver,K14,1,ABE,2003,MS,MZ506-305TR-18,ABE,305,10x30,F.26x10,60-180-150,50,16,T,Y,,,,Y,,,,
4,650,F 650 GS,,1,,2000,MS,MZ506-315TR-08,-,315,10x30 H.80,F.26xM10,60-180-150,50,16,T,Y,,,,Y,,,,
4,650,F 650 GS,,1,,2001,MS,MZ506-315TR-08,-,315,10x30 H.80,F.26xM10,60-180-150,50,16,T,Y,,,,Y,,,,
4,650,F 650 GS,,1,,2002,MS,MZ506-315TR-08,-,315,10x30 H.80,F.26xM10,60-180-150,50,16,T,Y,,,,Y,,,,
4,650,F 650 GS,,1,,2003,MS,MZ506-315TR-08,-,315,10x30 H.80,F.26xM10,60-180-150,50,16,T,Y,,,,Y,,,,
4,650,F 650 GS,,1,,2004,MS,MZ506-315TR-08,-,315,10x30 H.80,F.26xM10,60-180-150,50,16,T,Y,,,,Y,,,,
4,650,F 650 GS,,1,,2005,MS,MZ506-315TR-08,-,315,10x30 H.80,F.26xM10,60-180-150,50,16,T,Y,,,,Y,,,,
4,650,F 650 GS,,1,,2006,MS,MZ506-315TR-08,-,315,10x30 H.80,F.26xM10,60-180-150,50,16,T,Y,,,,Y,,,,
4,650,F 650 GS,E8 GS,1,ABE,2007,MS,MZ506-410HRL-03,-,410-420,12x40,12x40,60-180-200,50,16,H,Y,,Y,,Y,,,,
4,650,F 650 GS,E8 GS,1,ABE,2008,MS,MZ506-410HRL-03,-,410-420,12x40,12x40,60-180-200,50,16,H,Y,,Y,,Y,,,,
4,650,F 650 GS,E8 GS,1,ABE,2009,MS,MZ506-410HRL-03,-,410-420,12x40,12x40,60-180-200,50,16,H,Y,,Y,,Y,,,,
4,650,F 650 GS,E8 GS,1,ABE,2010,MS,MZ506-410HRL-03,-,410-420,12x40,12x40,60-180-200,50,16,H,Y,,Y,,Y,,,,
4,798,F 650 GS (2 Cyl. / twin),,1,ABE,2007,MS,MZ506-405TRL-06,ABE,405-415,12x24/56 ,12x24/56 ,60-200-200,50,16,T,Y,,Y,,Y,,,,
