brand,cc,model,ref_no,abe1,year,type,product_code,abe_shock,length,top,bottom,spring,piston,shaft,preload,rebound,compression,length_adjust,hydraulic,emulsion,piggy_back,on_hose,free_piston,dtg,vehicle_type
97,,SIDE CAR  ( REAR ),,,1997,TS,RG362-340TRC-23AB,,340,10x22,10x22,46-25-45-220,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR  ( REAR ),,,1998,TS,RG362-340TRC-23AB,,340,10x22,10x22,46-25-45-220,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR  ( REAR ),,,1999,TS,RG362-340TRC-23AB,,340,10x22,10x22,46-25-45-220,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR  ( REAR ),,,2000,TS,RG362-340TRC-23AB,,340,10x22,10x22,46-25-45-220,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR  ( REAR ),,,2001,TS,RG362-340TRC-23AB,,340,10x22,10x22,46-25-45-220,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR  ( REAR ),,,2002,TS,RG362-340TRC-23AB,,340,10x22,10x22,46-25-45-220,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR  ( REAR ),,,2003,TS,RG362-340TRC-23AB,,340,10x22,10x22,46-25-45-220,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR  ( REAR ),,,2004,TS,RG362-340TRC-23AB,,340,10x22,10x22,46-25-45-220,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR  ( REAR ),,,2005,TS,RG362-340TRC-23AB,,340,10x22,10x22,46-25-45-220,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR  ( REAR ),,,2006,TS,RG362-340TRC-23AB,,340,10x22,10x22,46-25-45-220,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR  ( REAR ),,,2007,TS,RG362-340TRC-23AB,,340,10x22,10x22,46-25-45-220,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR  ( REAR ),,,2008,TS,RG362-340TRC-23AB,,340,10x22,10x22,46-25-45-220,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR  ( REAR ),,,2009,TS,RG362-340TRC-23AB,,340,10x22,10x22,46-25-45-220,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR  ( REAR ),,,2010,TS,RG362-340TRC-23AB,,340,10x22,10x22,46-25-45-220,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR  ( REAR ),,,2011,TS,RG362-340TRC-23AB,,340,10x22,10x22,46-25-45-220,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR  ( REAR ),,,2012,TS,RG362-340TRC-23AB,,340,10x22,10x22,46-25-45-220,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR  ( REAR ),,,2013,TS,RG362-340TRC-23AB,,340,10x22,10x22,46-25-45-220,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR  ( REAR ),,,2014,TS,RG362-340TRC-23AB,,340,10x22,10x22,46-25-45-220,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR  ( REAR ),,,2015,TS,RG362-340TRC-23AB,,340,10x22,10x22,46-25-45-220,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1975,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1976,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1977,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1978,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1979,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1980,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1981,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1982,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1983,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1984,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1985,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1986,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1987,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1988,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1989,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1990,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1991,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1992,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1993,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1994,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1995,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1996,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1997,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1998,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1999,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2000,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2001,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2002,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2003,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2004,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2005,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2006,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2007,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2008,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2009,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2010,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2011,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2012,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2013,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2014,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2015,TS,FG362-440TRC-01,,440,10X24,10X24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1975,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1976,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1977,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1978,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1979,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1980,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1981,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1982,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1983,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1984,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1985,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1986,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1987,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1988,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1989,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1990,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1991,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1992,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1993,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1994,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1995,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1996,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1997,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1998,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1999,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2000,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2001,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2002,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2003,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2004,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2005,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2006,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2007,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2008,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2009,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2010,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2011,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2012,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2013,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2014,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2015,TS,FG366-440TRC-01,,440,10X24,10X24,46-20-30-280,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1975,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1976,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1977,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1978,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1979,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1980,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1981,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1982,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1983,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1984,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1985,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1986,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1987,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1988,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1989,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1990,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1991,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1992,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1993,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1994,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1995,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1996,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1997,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1998,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,1999,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2000,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2001,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2002,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2003,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2004,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2005,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2006,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2007,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2008,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2009,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2010,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2011,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2012,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2013,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2014,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR   (FRONT),,,2015,TS,FG362-440TRC-01AB,,440,10X24,10x24,46-20-30-280,36,12,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,1983,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,1984,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,1985,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,1986,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,1987,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,1988,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,1989,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,1990,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,1991,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,1992,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,1993,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,1994,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,1995,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,1996,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,1997,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,1998,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,1999,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,2000,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,2001,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,2002,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,2003,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,2004,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,2005,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,2006,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,2007,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,2008,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,2009,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,2010,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,2011,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,2012,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,2013,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,2014,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,2015,TS,FZ366-440TR-05,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,,,,Y,,,,,4
97,,SIDE CAR (FRONT),,,1983,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
